id,x,y,w,h
ani063-Walk-5-4,3269,1080,60,49
ani063-Walk-6-1,401,1943,69,33
ani063-Walk-6-2,4568,1682,70,34
ani063-Walk-6-3,4122,1525,71,34
ani063-Walk-6-4,4030,1845,70,35
ani063-Walk-7-1,3103,565,62,47
ani063-Walk-7-2,3163,914,60,48
ani063-Walk-7-3,3103,920,60,48
ani063-Walk-7-4,2651,601,62,49
enemy129-Attack-0-1,4292,1750,51,89
enemy129-Attack-0-2,980,393,43,101
enemy129-Attack-0-3,1335,1388,67,88
enemy129-Attack-0-4,470,1137,89,83
enemy129-Attack-0-5,4879,2989,64,74
enemy129-Attack-0-6,1016,2043,44,79
enemy129-Attack-0-7,1108,1654,55,85
enemy129-Attack-1-1,1654,1263,81,86
enemy129-Attack-1-2,3671,1618,54,89
enemy129-Attack-1-3,4222,1847,68,84
enemy129-Attack-1-4,1163,792,88,76
enemy129-Attack-1-5,856,672,90,77
enemy129-Attack-1-6,1566,1658,53,83
enemy129-Attack-2-1,4850,1202,52,88
enemy129-Attack-2-2,4902,1011,97,85
enemy129-Attack-2-3,3356,297,83,84
enemy129-Attack-2-4,354,1708,47,84
enemy129-Attack-2-5,671,950,73,85
enemy129-Attack-2-6,1654,1349,81,86
enemy129-Attack-2-7,4850,1290,52,88
enemy129-Attack-3-1,4850,1466,52,84
enemy129-Attack-3-2,4439,667,96,82
enemy129-Attack-3-3,401,1036,69,83
enemy129-Attack-3-4,2414,508,59,91
enemy129-Attack-3-5,1340,699,62,92
enemy129-Attack-3-6,671,1787,72,90
enemy129-Attack-4-1,2881,1668,51,84
enemy129-Attack-4-2,358,1315,43,79
enemy129-Attack-4-3,4439,1921,67,81
enemy129-Attack-4-4,1023,567,90,86
enemy129-Attack-4-5,4894,2748,64,89
enemy129-Attack-4-6,3225,675,44,90
enemy129-Attack-4-7,4513,1376,55,85
enemy129-Attack-5-1,2242,787,81,83
enemy129-Attack-5-2,3096,1254,54,78
enemy129-Attack-5-3,4568,1716,68,76
enemy129-Attack-5-4,1251,746,88,80
enemy129-Attack-5-5,270,1044,89,80
enemy129-Attack-5-6,1402,1573,53,83
enemy129-Attack-6-1,1111,1035,52,87
enemy129-Attack-6-2,4449,349,97,83
enemy129-Attack-6-3,3272,298,83,82
enemy129-Attack-6-4,111,1146,47,98
enemy129-Attack-6-5,671,1035,73,75
enemy129-Attack-6-6,2120,860,81,80
enemy129-Attack-6-7,4290,2457,53,86
enemy129-Attack-7-1,4290,2160,53,88
enemy129-Attack-7-2,4440,582,96,85
enemy129-Attack-7-3,401,952,69,84
enemy129-Attack-7-4,3725,873,59,77
enemy129-Attack-7-5,4506,2151,62,75
enemy129-Attack-7-6,4439,1269,74,84
enemy129-Stand-0-1,4292,1660,51,90
enemy129-Stand-0-2,2420,419,53,89
enemy129-Stand-0-3,4846,1738,56,88
enemy129-Stand-0-4,4846,1826,56,88
enemy129-Stand-0-5,4290,1982,53,89
enemy129-Stand-1-1,2202,842,40,91
enemy129-Stand-1-2,359,963,42,90
enemy129-Stand-1-3,3225,765,44,90
enemy129-Stand-1-4,3225,855,44,90
enemy129-Stand-1-5,359,1053,42,90
enemy129-Stand-2-1,4850,1378,52,88
enemy129-Stand-2-2,4292,1839,51,88
enemy129-Stand-2-3,2881,978,51,87
enemy129-Stand-2-4,2881,1065,51,87
enemy129-Stand-2-5,2881,890,51,88
enemy129-Stand-3-1,2411,689,62,84
enemy129-Stand-3-2,1339,1140,63,83
enemy129-Stand-3-3,4815,2831,64,83
enemy129-Stand-3-4,4815,2914,64,83
enemy129-Stand-3-5,1339,1223,63,83
enemy129-Stand-4-1,2881,1752,51,84
enemy129-Stand-4-2,1480,1513,53,84
enemy129-Stand-4-3,4846,1914,56,84
enemy129-Stand-4-4,4846,1998,56,84
enemy129-Stand-4-5,1566,1574,53,84
enemy129-Stand-5-1,4303,659,40,87
enemy129-Stand-5-2,358,1143,43,86
enemy129-Stand-5-3,2888,732,44,86
enemy129-Stand-5-4,812,1950,44,86
enemy129-Stand-5-5,358,1229,43,86
enemy129-Stand-6-1,1111,1122,52,87
enemy129-Stand-6-2,2881,1152,51,87
enemy129-Stand-6-3,2881,1326,51,86
enemy129-Stand-6-4,2881,1412,51,86
enemy129-Stand-6-5,2881,1239,51,87
enemy129-Stand-7-1,4507,1821,61,87
enemy129-Stand-7-2,1339,880,63,87
enemy129-Stand-7-3,4751,2778,64,86
enemy129-Stand-7-4,4815,2745,64,86
enemy129-Stand-7-5,1339,967,63,87
enemy129-Walk-0-1,3671,1707,54,89
enemy129-Walk-0-2,1112,768,51,91
enemy129-Walk-0-3,974,673,49,88
enemy129-Walk-0-4,1113,684,50,84
enemy129-Walk-0-5,4850,1112,52,90
enemy129-Walk-0-6,1111,859,52,88
enemy129-Walk-0-7,4290,2248,53,88
enemy129-Walk-0-8,1108,1382,55,88
enemy129-Walk-1-1,671,863,45,87
enemy129-Walk-1-2,111,1244,47,85
enemy129-Walk-1-3,4717,2270,36,85
enemy129-Walk-1-4,353,1874,48,89
enemy129-Walk-1-5,3042,1234,54,88
enemy129-Walk-1-6,1108,1558,55,87
enemy129-Walk-1-7,980,494,43,87
enemy129-Walk-2-1,4439,1761,68,85
enemy129-Walk-2-2,3920,502,77,83
enemy129-Walk-2-3,87,1690,71,84
enemy129-Walk-2-4,2881,1498,51,85
enemy129-Walk-2-5,2219,1844,49,83
enemy129-Walk-2-6,2988,809,55,80
enemy129-Walk-2-7,2315,2086,48,84
enemy129-Walk-2-8,3207,1248,54,85
enemy129-Walk-3-1,3440,295,83,86
enemy129-Walk-3-2,2324,753,81,86
enemy129-Walk-3-3,4902,1719,71,83
enemy129-Walk-3-4,4509,1711,59,83
enemy129-Walk-3-5,4510,1629,58,82
enemy129-Walk-3-6,3570,915,59,82
enemy129-Walk-3-7,4506,1987,62,84
enemy129-Walk-4-1,3152,1252,54,84
enemy129-Walk-4-2,2330,1602,51,84
enemy129-Walk-4-3,2269,1837,49,84
enemy129-Walk-4-4,4293,1360,50,84
enemy129-Walk-4-5,1111,1209,52,87
enemy129-Walk-4-6,1111,1296,52,86
enemy129-Walk-4-7,1652,1542,53,85
enemy129-Walk-4-8,2176,1310,55,85
enemy129-Walk-5-1,356,1478,45,81
enemy129-Walk-5-2,354,1792,47,82
enemy129-Walk-5-3,4718,2113,35,82
enemy129-Walk-5-4,353,1963,48,86
enemy129-Walk-5-5,2987,1271,54,86
enemy129-Walk-5-6,1108,1470,55,88
enemy129-Walk-5-7,812,2036,44,84
enemy129-Walk-6-1,4120,1909,68,83
enemy129-Walk-6-2,4030,535,77,82
enemy129-Walk-6-3,4902,1802,71,83
enemy129-Walk-6-4,2881,1583,51,85
enemy129-Walk-6-5,2419,1831,49,83
enemy129-Walk-6-6,2758,906,55,83
enemy129-Walk-6-7,2364,2075,48,85
enemy129-Walk-6-8,2932,1302,54,86
enemy129-Walk-7-1,941,1375,82,90
enemy129-Walk-7-2,1654,1176,81,87
enemy129-Walk-7-3,87,1603,71,87
enemy129-Walk-7-4,2414,599,59,84
enemy129-Walk-7-5,4510,1461,58,84
enemy129-Walk-7-6,3573,830,60,85
enemy129-Walk-7-7,1339,1054,63,86
enemy135-Attack-0-1,1512,2600,35,63
enemy135-Attack-0-2,444,2275,32,68
enemy135-Attack-0-3,1533,1720,33,64
enemy135-Attack-0-4,1780,2109,39,56
enemy135-Attack-0-5,1196,1997,44,59
enemy135-Attack-0-6,1402,1721,53,64
enemy135-Attack-0-7,2589,1917,50,66
enemy135-Attack-1-1,1701,1954,31,67
enemy135-Attack-1-2,1744,750,23,71
enemy135-Attack-1-3,1619,1648,33,67
enemy135-Attack-1-4,4303,746,40,60
enemy135-Attack-1-5,1781,1877,39,61
enemy135-Attack-1-6,2010,2049,46,67
enemy135-Attack-1-7,1533,1513,33,69
enemy135-Attack-2-1,2907,587,25,66
enemy135-Attack-2-2,1381,2298,36,67
enemy135-Attack-2-3,1363,2109,37,66
enemy135-Attack-2-4,1455,1740,53,63
enemy135-Attack-2-5,1152,1955,44,62
enemy135-Attack-2-6,1417,2348,36,66
enemy135-Attack-2-7,1963,1101,43,67
enemy135-Attack-3-1,3996,1154,34,67
enemy135-Attack-3-2,3877,617,43,64
enemy135-Attack-3-3,845,2120,32,66
enemy135-Attack-3-4,3725,1170,59,67
enemy135-Attack-3-5,2215,2144,48,64
enemy135-Attack-3-6,3996,1355,34,66
enemy135-Attack-3-7,2932,1462,54,66
enemy135-Attack-4-1,1478,2529,35,68
enemy135-Attack-4-2,832,2186,32,64
enemy135-Attack-4-3,1619,1715,33,67
enemy135-Attack-4-4,4960,2724,39,72
enemy135-Attack-4-5,1108,2132,44,69
enemy135-Attack-4-6,1319,1722,53,67
enemy135-Attack-4-7,2510,1986,50,66
enemy135-Attack-5-1,4850,1042,31,70
enemy135-Attack-5-2,559,917,23,67
enemy135-Attack-5-3,1533,1582,33,69
enemy135-Attack-5-4,4713,2593,39,76
enemy135-Attack-5-5,3957,1547,39,72
enemy135-Attack-5-6,2010,1887,46,69
enemy135-Attack-5-7,1619,1782,33,67
enemy135-Attack-6-1,4414,1573,25,68
enemy135-Attack-6-2,1267,2298,36,69
enemy135-Attack-6-3,1777,2295,37,69
enemy135-Attack-6-4,1319,1654,53,68
enemy135-Attack-6-5,358,1408,43,70
enemy135-Attack-6-6,1226,2318,36,69
enemy135-Attack-6-7,1963,965,43,68
enemy135-Attack-7-1,3996,1750,34,64
enemy135-Attack-7-2,1963,1033,43,68
enemy135-Attack-7-3,752,2195,32,65
enemy135-Attack-7-4,3843,1413,59,60
enemy135-Attack-7-5,2215,2208,48,62
enemy135-Attack-7-6,3996,1685,34,65
enemy135-Attack-7-7,3206,1333,54,65
enemy135-Stand-0-1,1547,2660,35,63
enemy135-Stand-0-2,1686,2435,35,63
enemy135-Stand-0-3,1296,2463,36,62
enemy135-Stand-0-4,1411,2414,36,62
enemy135-Stand-0-5,1721,2449,35,63
enemy135-Stand-1-1,903,1795,31,67
enemy135-Stand-1-2,903,1929,31,66
enemy135-Stand-1-3,301,2406,31,66
enemy135-Stand-1-4,269,2407,31,66
enemy135-Stand-1-5,379,2407,31,66
enemy135-Stand-2-1,1455,1573,25,66
enemy135-Stand-2-2,245,1588,24,67
enemy135-Stand-2-3,1857,724,24,66
enemy135-Stand-2-4,1857,790,24,66
enemy135-Stand-2-5,832,1402,24,66
enemy135-Stand-3-1,3996,1221,34,67
enemy135-Stand-3-2,3996,1421,34,66
enemy135-Stand-3-3,3996,1487,34,66
enemy135-Stand-3-4,3996,1553,34,66
enemy135-Stand-3-5,3996,1619,34,66
enemy135-Stand-4-1,1442,2548,35,68
enemy135-Stand-4-2,1589,2399,35,68
enemy135-Stand-4-3,1339,2359,36,67
enemy135-Stand-4-4,1298,2396,36,67
enemy135-Stand-4-5,1624,2434,35,68
enemy135-Stand-5-1,2211,391,31,70
enemy135-Stand-5-2,640,1834,31,69
enemy135-Stand-5-3,4537,1307,31,69
enemy135-Stand-5-4,4191,1697,31,69
enemy135-Stand-5-5,4191,1766,31,69
enemy135-Stand-6-1,2907,452,25,68
enemy135-Stand-6-2,647,1217,24,68
enemy135-Stand-6-3,832,1334,24,68
enemy135-Stand-6-4,647,1285,24,68
enemy135-Stand-6-5,245,1520,24,68
enemy135-Stand-7-1,3996,1814,34,64
enemy135-Stand-7-2,3996,1878,34,64
enemy135-Stand-7-3,3996,2069,34,63
enemy135-Stand-7-4,3996,2132,34,63
enemy135-Stand-7-5,3996,1942,34,64
enemy135-Walk-0-1,861,2390,27,69
enemy135-Walk-0-2,888,2458,27,66
enemy135-Walk-0-3,888,2524,27,64
enemy135-Walk-0-4,3697,602,28,68
enemy135-Walk-0-5,3697,737,28,67
enemy135-Walk-0-6,855,2564,27,64
enemy135-Walk-0-7,818,2565,27,63
enemy135-Walk-0-8,735,2576,27,68
enemy135-Walk-1-1,1780,2165,38,65
enemy135-Walk-1-2,2556,1108,33,63
enemy135-Walk-1-3,1188,2367,36,68
enemy135-Walk-1-4,1616,843,38,69
enemy135-Walk-1-5,1624,2502,35,67
enemy135-Walk-1-6,332,2413,31,65
enemy135-Walk-1-7,1552,2497,35,65
enemy135-Walk-2-1,1059,2174,44,64
enemy135-Walk-2-2,1779,2230,38,65
enemy135-Walk-2-3,300,2472,31,65
enemy135-Walk-2-4,1919,1618,42,62
enemy135-Walk-2-5,2167,2191,48,64
enemy135-Walk-2-6,3227,511,42,65
enemy135-Walk-2-7,1552,2562,35,65
enemy135-Walk-2-8,448,2063,46,65
enemy135-Walk-3-1,1152,2318,36,70
enemy135-Walk-3-2,401,882,23,67
enemy135-Walk-3-3,772,2379,29,65
enemy135-Walk-3-4,979,1986,37,67
enemy135-Walk-3-5,3996,1288,34,67
enemy135-Walk-3-6,1393,2604,26,67
enemy135-Walk-3-7,398,2302,32,68
enemy135-Walk-4-1,1211,2762,26,70
enemy135-Walk-4-2,830,2427,27,69
enemy135-Walk-4-3,917,2399,27,67
enemy135-Walk-4-4,4411,1982,28,72
enemy135-Walk-4-5,4411,1909,28,73
enemy135-Walk-4-6,922,2328,27,71
enemy135-Walk-4-7,801,2435,27,69
enemy135-Walk-4-8,828,2496,27,69
enemy135-Walk-5-1,1614,2047,38,66
enemy135-Walk-5-2,1619,1914,33,65
enemy135-Walk-5-3,1260,2449,36,67
enemy135-Walk-5-4,2518,1007,38,68
enemy135-Walk-5-5,1284,2128,35,70
enemy135-Walk-5-6,4191,1835,31,68
enemy135-Walk-5-7,1587,2535,35,65
enemy135-Walk-6-1,1059,2238,44,64
enemy135-Walk-6-2,981,1781,38,65
enemy135-Walk-6-3,269,2473,31,65
enemy135-Walk-6-4,2514,1217,42,64
enemy135-Walk-6-5,2217,1941,49,64
enemy135-Walk-6-6,1919,1554,42,64
enemy135-Walk-6-7,1587,2600,35,65
enemy135-Walk-6-8,540,2161,46,62
enemy135-Walk-7-1,1345,2291,36,68
enemy135-Walk-7-2,2566,156,23,66
enemy135-Walk-7-3,735,2380,29,64
enemy135-Walk-7-4,1235,2207,37,65
enemy135-Walk-7-5,4188,1976,34,63
enemy135-Walk-7-6,1315,2605,26,61
enemy135-Walk-7-7,269,2340,32,67
enemy137-Attack-0-1,2560,1928,29,71
enemy137-Attack-0-2,4568,2537,65,75
enemy137-Attack-0-3,945,877,78,89
enemy137-Attack-0-4,4510,1545,58,84
enemy137-Attack-0-5,1326,1538,76,116
enemy137-Attack-0-6,744,906,88,113
enemy137-Attack-0-7,2086,1311,34,54
enemy137-Attack-0-8,202,2585,31,65
enemy137-Attack-0-9,3697,804,28,66
enemy137-Attack-1-1,2381,1684,51,77
enemy137-Attack-1-2,4943,2936,57,88
enemy137-Attack-1-3,941,1548,82,81
enemy137-Attack-1-4,4409,2457,30,82
enemy137-Attack-1-5,4343,1033,75,112
enemy137-Attack-1-6,1402,1453,78,57
enemy137-Attack-1-7,3782,1697,57,60
enemy137-Attack-1-8,2693,1364,51,61
enemy137-Attack-2-1,4439,896,76,69
enemy137-Attack-2-2,4222,1281,71,81
enemy137-Attack-2-3,3513,782,60,87
enemy137-Attack-2-4,941,1651,82,80
enemy137-Attack-2-5,4758,764,95,77
enemy137-Attack-2-6,0,511,126,85
enemy137-Attack-2-7,4226,581,97,59
enemy137-Attack-2-8,4439,1207,75,62
enemy137-Attack-2-9,4439,1075,75,66
enemy137-Attack-3-1,4343,1602,70,80
enemy137-Attack-3-2,4568,1792,68,76
enemy137-Attack-3-3,4848,1550,54,94
enemy137-Attack-3-4,2242,709,82,78
enemy137-Attack-3-5,4663,826,95,72
enemy137-Attack-3-6,1026,0,137,79
enemy137-Attack-3-7,1767,1329,78,75
enemy137-Attack-3-8,4879,2837,64,76
enemy137-Attack-4-1,240,2068,29,90
enemy137-Attack-4-2,1342,565,60,90
enemy137-Attack-4-3,1576,1012,78,76
enemy137-Attack-4-4,111,1046,47,100
enemy137-Attack-4-5,3803,438,77,85
enemy137-Attack-4-6,470,966,89,87
enemy137-Attack-4-7,1972,613,34,84
enemy137-Attack-4-8,439,329,31,94
enemy137-Attack-4-9,1135,565,28,89
enemy137-Attack-5-1,2434,1584,51,82
enemy137-Attack-5-2,4751,2691,64,87
enemy137-Attack-5-3,2006,972,82,70
enemy137-Attack-5-4,128,450,30,112
enemy137-Attack-5-5,3524,246,83,94
enemy137-Attack-5-6,1576,928,78,84
enemy137-Attack-5-7,4943,3024,57,80
enemy137-Attack-5-8,2381,1606,51,78
enemy137-Attack-6-1,4343,848,76,72
enemy137-Attack-6-2,0,1777,84,76
enemy137-Attack-6-3,4656,1802,67,85
enemy137-Attack-6-4,2006,901,82,71
enemy137-Attack-6-5,4343,1218,74,101
enemy137-Attack-6-6,593,329,123,66
enemy137-Attack-6-7,4030,483,99,52
enemy137-Attack-6-8,4568,1373,75,61
enemy137-Attack-6-9,4439,1141,75,66
enemy137-Attack-7-1,4439,1519,71,66
enemy137-Attack-7-2,4343,1829,68,85
enemy137-Attack-7-3,4846,2082,56,84
enemy137-Attack-7-4,941,1465,82,83
enemy137-Attack-7-5,4664,642,95,103
enemy137-Attack-7-6,4463,101,107,53
enemy137-Attack-7-7,1163,1631,78,58
enemy137-Attack-7-8,3333,515,64,62
enemy137-Stand-0-1,2560,1999,29,71
enemy137-Stand-0-2,1581,2117,29,70
enemy137-Stand-0-3,1581,2187,29,70
enemy137-Stand-0-4,1657,2576,29,70
enemy137-Stand-0-5,939,2155,29,70
enemy137-Stand-1-1,1480,1597,53,72
enemy137-Stand-1-2,2317,1933,49,72
enemy137-Stand-1-3,2510,1496,46,71
enemy137-Stand-1-4,2510,1567,46,71
enemy137-Stand-1-5,1269,1812,50,71
enemy137-Stand-2-1,3523,340,76,69
enemy137-Stand-2-2,4127,1241,74,69
enemy137-Stand-2-3,671,1393,73,69
enemy137-Stand-2-4,671,1462,73,69
enemy137-Stand-2-5,4030,1268,74,69
enemy137-Stand-3-1,4815,2997,64,78
enemy137-Stand-3-2,4902,2068,66,78
enemy137-Stand-3-3,4030,1948,68,77
enemy137-Stand-3-4,4658,1693,68,77
enemy137-Stand-3-5,4902,2146,66,78
enemy137-Stand-4-1,240,2158,29,90
enemy137-Stand-4-2,2560,430,29,91
enemy137-Stand-4-3,642,1603,29,91
enemy137-Stand-4-4,240,1886,29,91
enemy137-Stand-4-5,240,1977,29,91
enemy137-Stand-5-1,4290,2336,53,87
enemy137-Stand-5-2,974,761,49,88
enemy137-Stand-5-3,424,863,46,89
enemy137-Stand-5-4,3587,490,46,89
enemy137-Stand-5-5,2424,331,49,88
enemy137-Stand-6-1,4439,824,76,72
enemy137-Stand-6-2,4225,1210,74,71
enemy137-Stand-6-3,671,1253,73,70
enemy137-Stand-6-4,671,1323,73,70
enemy137-Stand-6-5,4343,1319,74,71
enemy137-Stand-7-1,3417,381,64,67
enemy137-Stand-7-2,4568,2317,66,66
enemy137-Stand-7-3,4222,2202,68,66
enemy137-Stand-7-4,4222,2268,68,66
enemy137-Stand-7-5,4439,2384,66,66
enemy137-Walk-0-1,2120,787,82,73
enemy137-Walk-0-2,3188,299,83,72
enemy137-Walk-0-3,3186,442,83,69
enemy137-Walk-0-4,3104,305,83,72
enemy137-Walk-0-5,3020,306,83,72
enemy137-Walk-0-6,3187,371,83,71
enemy137-Walk-0-7,1881,1029,82,67
enemy137-Walk-0-8,2006,829,82,72
enemy137-Walk-1-1,2987,889,55,75
enemy137-Walk-1-2,3629,1046,59,75
enemy137-Walk-1-3,4505,2607,63,78
enemy137-Walk-1-4,4902,2224,66,78
enemy137-Walk-1-5,4753,2176,66,78
enemy137-Walk-1-6,4879,2913,64,76
enemy137-Walk-1-7,3629,1196,59,74
enemy137-Walk-2-1,1845,1352,36,79
enemy137-Walk-2-2,4409,2539,30,79
enemy137-Walk-2-3,4881,313,21,81
enemy137-Walk-2-4,4726,1715,27,81
enemy137-Walk-2-5,2844,1734,37,81
enemy137-Walk-2-6,832,1023,24,81
enemy137-Walk-2-7,2566,75,23,81
enemy137-Walk-2-8,2902,653,30,79
enemy137-Walk-3-1,4819,2469,65,73
enemy137-Walk-3-2,2242,870,61,75
enemy137-Walk-3-3,3386,1467,57,74
enemy137-Walk-3-4,2932,1388,54,74
enemy137-Walk-3-5,3095,1332,54,74
enemy137-Walk-3-6,3329,1406,57,76
enemy137-Walk-3-7,4506,2226,62,74
enemy137-Walk-4-1,1881,961,82,68
enemy137-Walk-4-2,3103,377,83,71
enemy137-Walk-4-3,2849,385,83,67
enemy137-Walk-4-4,3270,380,83,69
enemy137-Walk-4-5,2849,316,83,69
enemy137-Walk-4-6,2762,378,83,67
enemy137-Walk-4-7,1881,892,82,69
enemy137-Walk-4-8,1767,1013,82,69
enemy137-Walk-5-1,2932,846,55,76
enemy137-Walk-5-2,3629,1121,59,75
enemy137-Walk-5-3,3853,768,63,75
enemy137-Walk-5-4,4902,2302,66,74
enemy137-Walk-5-5,4753,2254,66,74
enemy137-Walk-5-6,4879,3063,64,73
enemy137-Walk-5-7,3629,1270,59,74
enemy137-Walk-6-1,2844,1651,37,83
enemy137-Walk-6-2,2559,606,30,83
enemy137-Walk-6-3,1142,379,21,83
enemy137-Walk-6-4,4973,1858,27,82
enemy137-Walk-6-5,517,1957,37,81
enemy137-Walk-6-6,832,1104,24,80
enemy137-Walk-6-7,4858,526,23,82
enemy137-Walk-6-8,4192,1614,30,83
enemy137-Walk-7-1,4648,2525,65,80
enemy137-Walk-7-2,4507,1908,61,79
enemy137-Walk-7-3,3387,1388,57,79
enemy137-Walk-7-4,3041,1322,54,77
enemy137-Walk-7-5,2986,1357,54,77
enemy137-Walk-7-6,3444,1406,57,76
enemy137-Walk-7-7,4506,2071,62,80
enemy140-Attack-0-1,1961,1763,49,68
enemy140-Attack-0-2,2695,1120,52,71
enemy140-Attack-0-3,3040,1399,54,73
enemy140-Attack-0-4,112,954,46,92
enemy140-Attack-0-5,2425,235,48,96
enemy140-Attack-0-6,2418,1914,49,72
enemy140-Attack-0-7,1821,1554,49,71
enemy140-Attack-0-8,1303,2328,36,68
enemy140-Attack-1-1,3056,697,47,74
enemy140-Attack-1-2,2201,1044,41,76
enemy140-Attack-1-3,3056,620,47,77
enemy140-Attack-1-4,1967,791,39,90
enemy140-Attack-1-5,3587,667,46,76
enemy140-Attack-1-6,4505,2449,63,80
enemy140-Attack-1-7,3725,950,59,74
enemy140-Attack-2-1,4301,1046,42,71
enemy140-Attack-2-2,3996,1012,34,71
enemy140-Attack-2-3,2056,1569,30,72
enemy140-Attack-2-4,2751,1251,52,74
enemy140-Attack-2-5,4439,1655,70,73
enemy140-Attack-2-6,1337,1306,65,82
enemy140-Attack-2-7,4568,1868,67,82
enemy140-Attack-2-8,4846,2248,56,71
enemy140-Attack-3-1,3481,448,42,66
enemy140-Attack-3-2,1401,2076,45,65
enemy140-Attack-3-3,1645,2302,41,66
enemy140-Attack-3-4,1402,1656,53,65
enemy140-Attack-3-5,3629,970,59,76
enemy140-Attack-3-6,1339,791,63,89
enemy140-Attack-3-7,4647,2605,65,72
enemy140-Attack-4-1,1870,1554,49,70
enemy140-Attack-4-2,2457,1292,52,68
enemy140-Attack-4-3,2986,1434,54,70
enemy140-Attack-4-4,2359,1092,46,73
enemy140-Attack-4-5,2363,2160,48,75
enemy140-Attack-4-6,974,581,49,92
enemy140-Attack-4-7,2796,575,49,85
enemy140-Attack-4-8,1309,2258,36,70
enemy140-Attack-5-1,3056,916,47,72
enemy140-Attack-5-2,2364,1004,41,73
enemy140-Attack-5-3,3056,378,47,82
enemy140-Attack-5-4,1967,881,39,84
enemy140-Attack-5-5,3587,579,46,88
enemy140-Attack-5-6,4505,2366,63,83
enemy140-Attack-5-7,3633,887,59,83
enemy140-Attack-6-1,4958,2796,42,70
enemy140-Attack-6-2,3996,1083,34,71
enemy140-Attack-6-3,2559,521,30,85
enemy140-Attack-6-4,1111,947,52,88
enemy140-Attack-6-5,4222,1602,70,93
enemy140-Attack-6-6,4568,2612,65,75
enemy140-Attack-6-7,4343,1986,67,75
enemy140-Attack-6-8,2826,780,56,70
enemy140-Attack-7-1,3481,381,42,67
enemy140-Attack-7-2,1112,1768,45,70
enemy140-Attack-7-3,2364,915,41,89
enemy140-Attack-7-4,4290,2071,53,89
enemy140-Attack-7-5,3725,1024,59,74
enemy140-Attack-7-6,3916,773,63,69
enemy140-Attack-7-7,4818,2542,65,67
enemy140-Stand-0-1,2119,1780,49,68
enemy140-Stand-0-2,2119,1848,49,68
enemy140-Stand-0-3,2510,1919,50,67
enemy140-Stand-0-4,1820,1695,49,68
enemy140-Stand-1-1,1867,2149,47,72
enemy140-Stand-1-2,2367,1931,49,72
enemy140-Stand-1-3,4293,1444,50,72
enemy140-Stand-1-4,2367,2003,49,72
enemy140-Stand-2-1,4301,1134,42,71
enemy140-Stand-2-2,1108,1990,44,71
enemy140-Stand-2-3,1916,1997,45,71
enemy140-Stand-2-4,1108,2061,44,71
enemy140-Stand-3-1,2010,2116,46,67
enemy140-Stand-3-2,2010,2183,46,66
enemy140-Stand-3-3,2010,2249,46,66
enemy140-Stand-3-4,2010,2315,46,66
enemy140-Stand-4-1,1961,1600,49,70
enemy140-Stand-4-2,1870,1624,49,70
enemy140-Stand-4-3,2510,1779,50,70
enemy140-Stand-4-4,1821,1625,49,70
enemy140-Stand-5-1,1914,2199,47,72
enemy140-Stand-5-2,2416,1986,49,72
enemy140-Stand-5-3,4293,1516,50,72
enemy140-Stand-5-4,2416,2058,49,72
enemy140-Stand-6-1,4958,2866,42,70
enemy140-Stand-6-2,1108,2201,44,69
enemy140-Stand-6-3,934,1880,45,69
enemy140-Stand-6-4,1108,2270,44,69
enemy140-Stand-7-1,2010,2384,46,66
enemy140-Stand-7-2,399,2072,46,65
enemy140-Stand-7-3,494,2103,46,65
enemy140-Stand-7-4,445,2128,46,65
enemy140-Walk-0-1,1973,539,33,74
enemy140-Walk-0-2,1735,1279,32,74
enemy140-Walk-0-3,2211,461,31,70
enemy140-Walk-0-4,4190,1903,32,73
enemy140-Walk-0-5,2088,899,32,74
enemy140-Walk-0-6,4537,1093,31,72
enemy140-Walk-0-7,640,1694,31,70
enemy140-Walk-0-8,2087,1047,33,74
enemy140-Walk-1-1,1440,2208,41,70
enemy140-Walk-1-2,2010,1600,46,70
enemy140-Walk-1-3,1732,1681,49,70
enemy140-Walk-1-4,4293,1588,50,72
enemy140-Walk-1-5,2369,1858,49,73
enemy140-Walk-1-6,1916,1853,45,72
enemy140-Walk-1-7,1604,2264,41,69
enemy140-Walk-2-1,2804,1174,51,68
enemy140-Walk-2-2,1732,2167,47,70
enemy140-Walk-2-3,1203,1797,45,68
enemy140-Walk-2-4,2349,1304,52,67
enemy140-Walk-2-5,2401,1293,52,67
enemy140-Walk-2-6,2010,1980,46,69
enemy140-Walk-2-7,1818,2221,47,69
enemy140-Walk-2-8,2458,1223,52,69
enemy140-Walk-3-1,1819,2150,47,71
enemy140-Walk-3-2,1066,1768,45,70
enemy140-Walk-3-3,1604,2333,41,66
enemy140-Walk-3-4,1361,2175,37,66
enemy140-Walk-3-5,1481,2222,41,70
enemy140-Walk-3-6,1202,1865,45,67
enemy140-Walk-3-7,2167,2122,48,69
enemy140-Walk-4-1,1619,1580,33,68
enemy140-Walk-4-2,4968,2366,32,72
enemy140-Walk-4-3,903,1862,31,67
enemy140-Walk-4-4,639,1916,32,69
enemy140-Walk-4-5,1700,2161,32,70
enemy140-Walk-4-6,4537,1236,31,71
enemy140-Walk-4-7,4969,1940,31,68
enemy140-Walk-4-8,1533,1651,33,69
enemy140-Walk-5-1,1563,2327,41,68
enemy140-Walk-5-2,1915,2068,46,66
enemy140-Walk-5-3,1870,1694,49,69
enemy140-Walk-5-4,2510,1849,50,70
